0.2493959940768469,2017-04-16 18:01:57.762321
0.24368066921258583,2017-04-16 18:01:58.765906
0.10599329748265994,2017-04-17 08:05:02.857566
0.10599329748265994,2017-04-17 08:05:32.891825
0.10651287247032004,2017-04-17 08:06:02.925727
0.10859117242096042,2017-04-17 08:06:32.959702
0.10495414750733974,2017-04-17 08:07:02.993598
0.10651287247032004,2017-04-17 08:07:33.027973
0.10859117242096042,2017-04-17 08:08:03.032358
0.11170862234692101,2017-04-17 08:08:33.066782
0.10859117242096042,2017-04-17 08:09:03.100728
0.10651287247032004,2017-04-17 08:09:33.134569
0.11118904735926091,2017-04-17 08:10:03.168391
0.11014989738394072,2017-04-17 08:10:33.202286
0.11222819733458111,2017-04-17 08:11:03.236708
0.1143064972852215,2017-04-17 08:11:33.271134
0.11638479723586188,2017-04-17 08:12:03.292448
0.11690437222352199,2017-04-17 08:12:33.326338
0.11742394721118209,2017-04-17 08:13:03.339534
0.12002182214948258,2017-04-17 08:13:33.373882
0.12210012210012296,2017-04-17 08:14:03.392469
0.12573714701374364,2017-04-17 08:14:33.426900
0.12417842205076336,2017-04-17 08:15:03.461310
0.12158054711246287,2017-04-17 08:15:33.495751
0.12210012210012296,2017-04-17 08:16:03.529763
0.12677629698906384,2017-04-17 08:16:33.553045
0.12469799703842345,2017-04-17 08:17:03.587002
0.12261969708778307,2017-04-17 08:17:33.621666
0.12677629698906384,2017-04-17 08:18:03.638834
0.12729587197672396,2017-04-17 08:18:33.673693
0.1402852466682264,2017-04-17 08:19:03.708760
0.14963759644610813,2017-04-17 08:19:33.743065
0.1652248460759111,2017-04-17 08:20:03.776929
0.15691164627334953,2017-04-17 08:20:33.811016
0.14652014652014758,2017-04-17 08:21:03.845867
0.1652248460759111,2017-04-17 08:21:33.880477
0.16730314602655147,2017-04-17 08:22:03.914952
0.14963759644610813,2017-04-17 08:22:33.948943
0.15223547138440863,2017-04-17 08:23:03.982958
0.1392460966929062,2017-04-17 08:23:34.016856
0.1387265217052461,2017-04-17 08:24:04.050913
0.17197932091549237,2017-04-17 08:24:34.085393
0.17457719585379283,2017-04-17 08:25:04.120026
0.17509677084145292,2017-04-17 08:25:34.142989
0.17873379575507364,2017-04-17 08:26:04.176910
0.17353804587847263,2017-04-17 08:26:34.210851
0.16990102096485193,2017-04-17 08:27:04.244731
0.17613592081677312,2017-04-17 08:27:34.279307
0.17197932091549237,2017-04-17 08:28:04.292468
0.17925337074273373,2017-04-17 08:28:34.326905
0.1782142207674135,2017-04-17 08:29:04.360908
0.1818512456810342,2017-04-17 08:29:34.392431
0.1828903956563544,2017-04-17 08:30:04.418896
0.1823708206686943,2017-04-17 08:30:34.453602
0.17925337074273373,2017-04-17 08:31:04.488153
0.18600784558231498,2017-04-17 08:31:34.522989
0.18704699555763518,2017-04-17 08:32:04.557720
0.16938144597719185,2017-04-17 08:32:34.592047
0.1875665705452953,2017-04-17 08:33:04.626254
0.18860572052061547,2017-04-17 08:33:34.661483
0.18964487049593567,2017-04-17 08:34:04.696300
0.1891252955082756,2017-04-17 08:34:34.730790
0.1823708206686943,2017-04-17 08:35:04.765473
0.1766554958044332,2017-04-17 08:35:34.797977
0.18496869560699478,2017-04-17 08:36:04.832023
0.19016444548359576,2017-04-17 08:36:34.865930
0.19224274543423614,2017-04-17 08:37:04.901017
0.19691892032317704,2017-04-17 08:37:34.935947
0.19328189540955634,2017-04-17 08:38:04.960454
0.19484062037253663,2017-04-17 08:38:34.994329
0.15535292131036924,2017-04-17 08:39:05.028186
0.19120359545891596,2017-04-17 08:39:35.062064
0.19120359545891596,2017-04-17 08:40:05.070230
0.19587977034785686,2017-04-17 08:40:35.102436
0.19899722027381742,2017-04-17 08:41:05.136983
0.19691892032317704,2017-04-17 08:41:35.171746
0.19847764528615733,2017-04-17 08:42:05.205579
0.19068402047125588,2017-04-17 08:42:35.239504
0.19432104538487655,2017-04-17 08:43:05.258751
0.19639934533551695,2017-04-17 08:43:35.292477
0.19795807029849724,2017-04-17 08:44:05.322408
0.19587977034785686,2017-04-17 08:44:35.344482
0.19432104538487655,2017-04-17 08:45:05.368846
0.19380147039721643,2017-04-17 08:45:35.392383
0.19172317044657605,2017-04-17 08:46:05.426299
0.19536019536019675,2017-04-17 08:46:35.440307
0.19276232042189625,2017-04-17 08:47:05.475174
0.19224274543423614,2017-04-17 08:47:35.510011
